id,label
34315,0
34316,1
34317,0
34318,0
34319,1
34320,1
34321,1
34322,1
34323,1
34324,0
34325,0
34326,0
34327,1
34328,1
34329,0
34330,1
34331,0
34332,0
34333,0
34334,1
34335,0
34336,0
34337,0
34338,0
34339,0
34340,1
34341,1
34342,0
34343,1
34344,1
34345,1
34346,1
34347,0
34348,1
34349,0
34350,1
34351,0
34352,1
34353,1
34354,1
34355,0
34356,1
34357,0
34358,1
34359,0
34360,1
34361,0
34362,0
34363,0
34364,1
34365,0
34366,0
34367,0
34368,0
34369,0
34370,0
34371,0
34372,1
34373,1
34374,0
34375,0
34376,0
34377,0
34378,0
34379,1
34380,0
34381,0
34382,1
34383,0
34384,1
34385,0
34386,0
34387,1
34388,0
34389,1
34390,0
34391,1
34392,0
34393,1
34394,1
34395,0
34396,0
34397,0
34398,0
34399,1
34400,0
34401,0
34402,0
34403,0
34404,1
34405,1
34406,0
34407,1
34408,0
34409,1
34410,1
34411,0
34412,0
34413,1
34414,1
34415,0
34416,0
34417,0
34418,0
34419,0
34420,1
34421,1
34422,1
34423,0
34424,0
34425,0
34426,1
34427,0
34428,0
34429,0
34430,1
34431,0
34432,1
34433,1
34434,1
34435,1
34436,0
34437,1
34438,1
34439,1
34440,0
34441,1
34442,0
34443,0
34444,0
34445,0
34446,1
34447,0
34448,0
34449,1
34450,1
34451,0
34452,0
34453,1
34454,1
34455,0
34456,1
34457,1
34458,1
34459,1
34460,0
34461,0
34462,1
34463,0
34464,1
34465,1
34466,0
34467,0
34468,1
34469,0
34470,1
34471,1
34472,0
34473,1
34474,1
34475,1
34476,1
34477,0
34478,0
34479,1
34480,1
34481,0
34482,0
34483,0
34484,0
34485,0
34486,0
34487,1
34488,1
34489,0
34490,0
34491,0
34492,1
34493,0
34494,0
34495,1
34496,1
34497,0
34498,0
34499,1
34500,0
34501,1
34502,1
34503,0
34504,0
34505,0
34506,1
34507,0
34508,0
34509,0
34510,1
34511,1
34512,0
34513,1
34514,1
34515,0
34516,1
34517,1
34518,0
34519,1
34520,1
34521,0
34522,0
34523,1
34524,0
34525,1
34526,0
34527,1
34528,0
34529,0
34530,1
34531,1
34532,1
34533,1
34534,0
34535,1
34536,0
34537,0
34538,1
34539,0
34540,1
34541,0
34542,1
34543,0
34544,1
34545,0
34546,1
34547,0
34548,1
34549,0
34550,1
34551,0
34552,1
34553,1
34554,1
34555,0
34556,0
34557,0
34558,0
34559,0
34560,0
34561,0
34562,0
34563,1
34564,0
34565,0
34566,1
34567,1
34568,0
34569,1
34570,1
34571,0
34572,0
34573,1
34574,0
34575,0
34576,1
34577,1
34578,1
34579,1
34580,0
34581,1
34582,1
34583,1
34584,0
34585,1
34586,0
34587,0
34588,0
34589,0
34590,0
34591,0
34592,1
34593,1
34594,1
34595,0
34596,1
34597,1
34598,1
34599,1
34600,1
34601,0
34602,1
34603,0
34604,0
34605,0
34606,0
34607,1
34608,1
34609,1
34610,1
34611,0
34612,0
34613,1
34614,1
34615,1
34616,0
34617,1
34618,0
34619,0
34620,0
34621,0
34622,0
34623,0
34624,1
34625,0
34626,1
34627,0
34628,0
34629,0
34630,1
34631,0
34632,0
34633,1
34634,1
34635,1
34636,1
34637,0
34638,1
34639,1
34640,0
34641,1
34642,0
34643,1
34644,0
34645,0
34646,0
34647,1
34648,0
34649,1
34650,0
34651,0
34652,0
34653,1
34654,0
34655,1
34656,0
34657,1
34658,0
34659,0
34660,1
34661,1
34662,1
34663,1
34664,0
34665,0
34666,1
34667,1
34668,1
34669,0
34670,0
34671,0
34672,0
34673,0
34674,1
34675,0
34676,1
34677,0
34678,0
34679,1
34680,1
34681,1
34682,1
34683,0
34684,1
34685,0
34686,0
34687,0
34688,0
34689,0
34690,0
34691,1
34692,0
34693,0
34694,1
34695,0
34696,1
34697,1
34698,0
34699,0
34700,0
34701,1
34702,0
34703,0
34704,1
34705,0
34706,0
34707,0
34708,1
34709,1
34710,0
34711,0
34712,1
34713,1
34714,1
34715,0
34716,1
34717,1
34718,1
34719,0
34720,0
34721,0
34722,1
34723,0
34724,0
34725,0
34726,1
34727,1
34728,0
34729,1
34730,0
34731,1
34732,0
34733,1
34734,1
34735,1
34736,0
34737,0
34738,1
34739,1
34740,0
34741,1
34742,1
34743,1
34744,1
34745,0
34746,1
34747,0
34748,0
34749,1
34750,0
34751,1
34752,1
34753,1
34754,0
34755,0
34756,0
34757,0
34758,1
34759,1
34760,1
34761,0
34762,0
34763,0
34764,0
34765,0
34766,0
34767,0
34768,1
34769,0
34770,0
34771,1
34772,0
34773,0
34774,0
34775,0
34776,0
34777,0
34778,0
34779,1
34780,0
34781,1
34782,0
34783,1
34784,1
34785,1
34786,1
34787,1
34788,1
34789,0
34790,1
34791,0
34792,1
34793,0
34794,1
34795,0
34796,1
34797,0
34798,0
34799,1
34800,0
34801,0
34802,1
34803,0
34804,0
34805,0
34806,0
34807,0
34808,0
34809,1
34810,0
34811,1
34812,0
34813,1
34814,0
34815,0
34816,0
34817,0
34818,1
34819,1
34820,0
34821,1
34822,0
34823,1
34824,0
34825,1
34826,1
34827,1
34828,0
34829,1
34830,0
34831,0
34832,1
34833,0
34834,1
34835,1
34836,0
34837,0
34838,0
34839,1
34840,0
34841,1
34842,0
34843,0
34844,0
34845,0
34846,1
34847,1
34848,0
34849,0
34850,0
34851,0
34852,0
34853,0
34854,1
34855,1
34856,0
34857,1
34858,0
34859,1
34860,1
34861,1
34862,0
34863,1
34864,0
34865,0
34866,0
34867,0
34868,1
34869,0
34870,0
34871,0
34872,0
34873,0
34874,0
34875,0
34876,1
34877,1
34878,1
34879,0
34880,1
34881,0
34882,1
34883,1
34884,1
34885,0
34886,1
34887,0
34888,1
34889,0
34890,1
34891,0
34892,0
34893,1
34894,1
34895,0
34896,1
34897,1
34898,1
34899,1
34900,0
34901,1
34902,0
34903,0
34904,1
34905,1
34906,0
34907,1
34908,0
34909,0
34910,1
34911,1
34912,1
34913,1
34914,1
34915,0
34916,0
34917,0
34918,1
34919,0
34920,1
34921,1
34922,1
34923,1
34924,1
34925,1
34926,0
34927,0
34928,1
34929,0
34930,1
34931,0
34932,1
34933,1
34934,0
34935,1
34936,1
34937,0
34938,0
34939,0
34940,1
34941,0
34942,0
34943,0
34944,0
34945,1
34946,1
34947,0
34948,1
34949,1
34950,1
34951,0
34952,0
34953,0
34954,0
34955,1
34956,1
34957,1
34958,1
34959,1
34960,0
34961,1
34962,0
34963,0
34964,0
34965,0
34966,1
34967,1
34968,0
34969,0
34970,1
34971,1
34972,0
34973,1
34974,1
34975,0
34976,0
34977,0
34978,1
34979,1
34980,0
34981,0
34982,0
34983,0
34984,1
34985,1
34986,0
34987,0
34988,1
34989,0
34990,0
34991,0
34992,1
34993,1
34994,1
34995,0
34996,1
34997,0
34998,1
34999,1
35000,1
35001,1
35002,0
35003,1
35004,0
35005,1
35006,1
35007,0
35008,0
35009,0
35010,0
35011,0
35012,1
35013,1
35014,1
35015,0
35016,1
35017,0
35018,0
35019,1
35020,1
35021,0
35022,0
35023,0
35024,1
35025,0
35026,0
35027,0
35028,0
35029,0
35030,1
35031,0
35032,0
35033,1
35034,0
35035,0
35036,0
35037,0
35038,1
35039,1
35040,0
35041,0
35042,1
35043,1
35044,1
35045,1
35046,0
35047,1
35048,1
35049,0
35050,1
35051,0
35052,0
35053,0
35054,0
35055,0
35056,0
35057,0
35058,1
35059,1
35060,0
35061,1
35062,0
35063,0
35064,1
35065,1
35066,1
35067,0
35068,0
35069,1
35070,0
35071,0
35072,1
35073,1
35074,0
35075,1
35076,1
35077,0
35078,0
35079,0
35080,0
35081,0
35082,1
35083,0
35084,0
35085,1
35086,1
35087,0
35088,0
35089,1
35090,1
35091,0
35092,0
35093,0
35094,0
35095,1
35096,1
35097,1
35098,1
35099,0
35100,1
35101,1
35102,0
35103,0
35104,0
35105,0
35106,0
35107,0
35108,0
35109,0
35110,1
35111,0
35112,0
35113,0
35114,1
35115,0
35116,0
35117,1
35118,1
35119,1
35120,1
35121,0
35122,0
35123,1
35124,0
35125,1
35126,0
35127,0
35128,1
35129,0
35130,1
35131,1
35132,1
35133,0
35134,0
35135,0
35136,0
35137,1
35138,0
35139,1
35140,0
35141,0
35142,1
35143,0
35144,1
35145,1
35146,0
35147,0
35148,1
35149,0
35150,0
35151,1
35152,0
35153,0
35154,0
35155,1
35156,0
35157,0
35158,1
35159,0
35160,0
35161,0
35162,1
35163,0
35164,1
35165,0
35166,0
35167,1
35168,1
35169,0
35170,0
35171,1
35172,0
35173,1
35174,0
35175,1
35176,0
35177,0
35178,0
35179,1
35180,0
35181,0
35182,0
35183,1
35184,1
35185,1
35186,0
35187,0
35188,0
35189,0
35190,1
35191,1
35192,1
35193,0
35194,0
35195,0
35196,1
35197,0
35198,0
35199,0
35200,0
35201,1
35202,0
35203,1
35204,0
35205,1
35206,0
35207,0
35208,1
35209,1
35210,0
35211,1
35212,0
35213,1
35214,0
35215,0
35216,0
35217,1
35218,1
35219,0
35220,0
35221,1
35222,0
35223,1
35224,0
35225,0
35226,1
35227,0
35228,0
35229,0
35230,0
35231,0
35232,1
35233,0
35234,1
35235,0
35236,1
35237,1
35238,1
35239,0
35240,0
35241,0
35242,1
35243,0
35244,1
35245,0
35246,0
35247,0
35248,0
35249,0
35250,1
35251,1
35252,0
35253,1
35254,1
35255,0
35256,1
35257,1
35258,0
35259,1
35260,1
35261,1
35262,0
35263,0
35264,0
35265,1
35266,0
35267,0
35268,0
35269,1
35270,1
35271,1
35272,1
35273,0
35274,1
35275,0
35276,1
35277,0
35278,0
35279,1
35280,0
35281,0
35282,0
35283,1
35284,1
35285,0
35286,1
35287,1
35288,0
35289,0
35290,1
35291,0
35292,1
35293,0
35294,1
35295,1
35296,0
35297,1
35298,1
35299,0
35300,1
35301,0
35302,1
35303,0
35304,0
35305,1
35306,0
35307,1
35308,0
35309,0
35310,1
35311,1
35312,1
35313,1
35314,0
35315,1
35316,0
35317,1
35318,1
35319,0
35320,0
35321,1
35322,1
35323,0
35324,0
35325,1
35326,1
35327,1
35328,0
35329,1
35330,0
35331,0
35332,0
35333,0
35334,1
35335,1
35336,0
35337,1
35338,0
35339,1
35340,0
35341,1
35342,1
35343,1
35344,0
35345,0
35346,0
35347,0
35348,1
35349,0
35350,1
35351,0
35352,1
35353,1
35354,0
35355,1
35356,0
35357,1
35358,1
35359,0
35360,0
35361,1
35362,0
35363,1
35364,0
35365,0
35366,0
35367,1
35368,0
35369,0
35370,0
35371,0
35372,1
35373,0
35374,0
35375,0
35376,0
35377,1
35378,1
35379,0
35380,1
35381,1
35382,1
35383,1
35384,0
35385,1
35386,1
35387,1
35388,0
35389,1
35390,0
35391,0
35392,0
35393,1
35394,0
35395,0
35396,0
35397,0
35398,0
35399,1
35400,1
35401,0
35402,1
35403,0
35404,0
35405,1
35406,0
35407,1
35408,0
35409,1
35410,1
35411,0
35412,0
35413,1
35414,0
35415,1
35416,1
35417,1
35418,1
35419,0
35420,1
35421,0
35422,1
35423,1
35424,0
35425,1
35426,0
35427,1
35428,0
35429,0
35430,1
35431,1
35432,0
35433,1
35434,0
35435,1
35436,0
35437,0
35438,1
35439,1
35440,1
35441,0
35442,0
35443,1
35444,0
35445,0
35446,0
35447,0
35448,1
35449,1
35450,0
35451,0
35452,1
35453,0
35454,0
35455,1
35456,1
35457,0
35458,0
35459,1
35460,1
35461,0
35462,0
35463,0
35464,1
35465,1
35466,1
35467,0
35468,1
35469,0
35470,1
35471,0
35472,0
35473,1
35474,1
35475,0
35476,1
35477,0
35478,1
35479,1
35480,1
35481,1
35482,0
35483,0
35484,0
35485,1
35486,1
35487,1
35488,1
35489,0
35490,1
35491,0
35492,0
35493,0
35494,0
35495,1
35496,1
35497,0
35498,0
35499,1
35500,1
35501,1
35502,0
35503,0
35504,0
35505,0
35506,0
35507,0
35508,0
35509,0
35510,0
35511,1
35512,0
35513,1
35514,1
35515,0
35516,1
35517,1
35518,1
35519,0
35520,0
35521,1
35522,0
35523,1
35524,0
35525,1
35526,1
35527,0
35528,0
35529,0
35530,1
35531,0
35532,0
35533,0
35534,1
35535,0
35536,0
35537,1
35538,1
35539,0
35540,0
35541,0
35542,1
35543,0
35544,1
35545,0
35546,0
35547,0
35548,0
35549,0
35550,0
35551,0
35552,1
35553,0
35554,0
35555,0
35556,0
35557,0
35558,1
35559,0
35560,1
35561,1
35562,0
35563,0
35564,0
35565,0
35566,1
35567,0
35568,0
35569,0
35570,0
35571,0
35572,0
35573,1
35574,0
35575,1
35576,0
35577,1
35578,0
35579,0
35580,0
35581,1
35582,0
35583,0
35584,0
35585,0
35586,0
35587,0
35588,1
35589,1
35590,1
35591,1
35592,0
35593,1
35594,1
35595,0
35596,1
35597,1
35598,1
35599,0
35600,1
35601,0
35602,1
35603,1
35604,1
35605,1
35606,0
35607,0
35608,1
35609,0
35610,1
35611,1
35612,0
35613,1
35614,1
35615,0
35616,1
35617,1
35618,1
35619,1
35620,1
35621,1
35622,0
35623,1
35624,1
35625,0
35626,0
35627,0
35628,0
35629,0
35630,1
35631,1
35632,1
35633,1
35634,0
35635,0
35636,1
35637,0
35638,0
35639,0
35640,0
35641,0
35642,0
35643,0
35644,0
35645,0
35646,0
35647,1
35648,1
35649,1
35650,1
35651,1
35652,0
35653,1
35654,0
35655,0
35656,1
35657,1
35658,0
35659,1
35660,0
35661,0
35662,0
35663,0
35664,1
35665,0
35666,0
35667,1
35668,0
35669,1
35670,1
35671,0
35672,0
35673,0
35674,1
35675,1
35676,1
35677,0
35678,1
35679,0
35680,0
35681,1
35682,1
35683,0
35684,0
35685,0
35686,1
35687,1
35688,0
35689,0
35690,1
35691,0
35692,1
35693,0
35694,1
35695,1
35696,0
35697,0
35698,0
35699,0
35700,1
35701,1
35702,1
35703,1
35704,0
35705,0
35706,0
35707,0
35708,0
35709,0
35710,1
35711,1
35712,0
35713,0
35714,0
35715,0
35716,0
35717,1
35718,0
35719,1
35720,1
35721,1
35722,0
35723,0
35724,0
35725,1
35726,1
35727,0
35728,1
35729,1
35730,1
35731,1
35732,1
35733,0
35734,0
35735,1
35736,0
35737,0
35738,1
35739,1
35740,1
35741,1
35742,0
35743,0
35744,1
35745,1
35746,0
35747,0
35748,0
35749,1
35750,1
35751,0
35752,1
35753,0
35754,1
35755,1
35756,0
35757,1
35758,1
35759,0
35760,0
35761,0
35762,0
35763,0
35764,0
35765,1
35766,1
35767,1
35768,1
35769,1
35770,0
35771,1
35772,1
35773,0
35774,0
35775,0
35776,1
35777,0
35778,0
35779,0
35780,0
35781,0
35782,0
35783,0
35784,1
35785,0
35786,1
35787,0
35788,0
35789,0
35790,0
35791,1
35792,0
35793,1
35794,0
35795,1
35796,0
35797,0
35798,0
35799,1
35800,0
35801,1
35802,0
35803,0
35804,1
35805,1
35806,1
35807,0
35808,1
35809,0
35810,0
35811,0
35812,0
35813,1
35814,0
35815,1
35816,0
35817,1
35818,0
35819,0
35820,0
35821,0
35822,0
35823,1
35824,0
35825,0
35826,0
35827,1
35828,1
35829,0
35830,1
35831,0
35832,0
35833,0
35834,1
35835,0
35836,0
35837,0
35838,0
35839,0
35840,0
35841,0
35842,0
35843,1
35844,0
35845,0
35846,0
35847,1
35848,0
35849,1
35850,1
35851,0
35852,1
35853,1
35854,0
35855,0
35856,1
35857,1
35858,1
35859,0
35860,0
35861,1
35862,0
35863,1
35864,1
35865,0
35866,0
35867,0
35868,1
35869,0
35870,0
35871,1
35872,0
35873,1
35874,0
35875,1
35876,0
35877,1
35878,0
35879,1
35880,1
35881,1
35882,1
35883,0
35884,1
35885,1
35886,0
35887,0
35888,0
35889,0
35890,1
35891,0
35892,0
35893,0
35894,0
35895,0
35896,0
35897,0
35898,1
35899,0
35900,1
35901,0
35902,1
35903,1
35904,1
35905,0
35906,0
35907,0
35908,1
35909,1
35910,1
35911,1
35912,1
35913,1
35914,1
35915,0
35916,0
35917,0
35918,0
35919,1
35920,1
35921,0
35922,0
35923,1
35924,1
35925,1
35926,0
35927,1
35928,0
35929,1
35930,0
35931,1
35932,0
35933,1
35934,1
35935,0
35936,1
35937,0
35938,0
35939,0
35940,1
35941,0
35942,0
35943,1
35944,1
35945,1
35946,1
35947,0
35948,0
35949,1
35950,1
35951,1
35952,1
35953,0
35954,0
35955,1
35956,1
35957,1
35958,1
35959,1
35960,0
35961,0
35962,0
35963,1
35964,0
35965,1
35966,0
35967,1
35968,1
35969,0
35970,0
35971,1
35972,1
35973,0
35974,0
35975,1
35976,0
35977,1
35978,0
35979,0
35980,1
35981,1
35982,0
35983,0
35984,1
35985,1
35986,0
35987,1
35988,1
35989,0
35990,1
35991,0
35992,1
35993,1
35994,0
35995,1
35996,1
35997,0
35998,0
35999,1
36000,1
36001,1
36002,0
36003,0
36004,0
36005,0
36006,0
36007,1
36008,1
36009,1
36010,1
36011,1
36012,1
36013,0
36014,0
36015,1
36016,1
36017,1
36018,0
36019,1
36020,0
36021,1
36022,1
36023,0
36024,1
36025,0
36026,0
36027,0
36028,1
36029,1
36030,0
36031,1
36032,0
36033,1
36034,1
36035,0
36036,0
36037,1
36038,1
36039,1
36040,1
36041,1
36042,1
36043,1
36044,1
36045,0
36046,1
36047,1
36048,1
36049,1
36050,1
36051,1
36052,0
36053,0
36054,0
36055,1
36056,0
36057,0
36058,0
36059,0
36060,0
36061,0
36062,1
36063,1
36064,0
36065,1
36066,1
36067,1
36068,1
36069,1
36070,1
36071,0
36072,1
36073,1
36074,1
36075,1
36076,1
36077,1
36078,1
36079,1
36080,0
36081,1
36082,0
36083,1
36084,0
36085,0
36086,1
36087,1
36088,0
36089,1
36090,1
36091,1
36092,0
36093,1
36094,0
36095,1
36096,0
36097,1
36098,1
36099,0
36100,1
36101,0
36102,0
36103,0
36104,1
36105,1
36106,0
36107,1
36108,1
36109,0
36110,0
36111,0
36112,1
36113,0
36114,0
36115,0
36116,1
36117,1
36118,0
36119,1
36120,0
36121,1
36122,0
36123,0
36124,0
36125,0
36126,0
36127,1
36128,0
36129,1
36130,1
36131,0
36132,0
36133,0
36134,0
36135,1
36136,0
36137,0
36138,1
36139,0
36140,0
36141,1
36142,0
36143,1
36144,0
36145,1
36146,1
36147,0
36148,1
36149,0
36150,0
36151,1
36152,0
36153,0
36154,1
36155,0
36156,0
36157,1
36158,1
36159,0
36160,1
36161,0
36162,0
36163,1
36164,1
36165,0
36166,0
36167,0
36168,1
36169,1
36170,0
36171,1
36172,1
36173,1
36174,1
36175,0
36176,1
36177,1
36178,1
36179,1
36180,1
36181,1
36182,0
36183,1
36184,0
36185,0
36186,1
36187,1
36188,0
36189,0
36190,1
36191,1
36192,0
36193,0
36194,1
36195,0
36196,0
36197,1
36198,0
36199,0
36200,0
36201,0
36202,0
36203,1
36204,1
36205,0
36206,1
36207,1
36208,0
36209,1
36210,1
36211,0
36212,0
36213,0
36214,0
36215,0
36216,0
36217,0
36218,0
36219,1
36220,1
36221,1
36222,1
36223,1
36224,1
36225,1
36226,1
36227,1
36228,1
36229,0
36230,0
36231,0
36232,1
36233,0
36234,1
36235,0
36236,0
36237,0
36238,1
36239,1
36240,0
36241,0
36242,0
36243,1
36244,0
36245,0
36246,0
36247,1
36248,1
36249,1
36250,1
36251,1
36252,1
36253,0
36254,0
36255,0
36256,0
36257,0
36258,1
36259,1
36260,0
36261,0
36262,0
36263,1
36264,0
36265,1
36266,0
36267,0
36268,0
36269,0
36270,0
36271,0
36272,0
36273,0
36274,0
36275,1
36276,0
36277,1
36278,0
36279,1
36280,1
36281,0
36282,0
36283,1
36284,1
36285,1
36286,1
36287,0
36288,1
36289,1
36290,1
36291,0
36292,0
36293,1
36294,1
36295,0
36296,1
36297,0
36298,0
36299,0
36300,1
36301,1
36302,0
36303,0
36304,0
36305,0
36306,1
36307,0
36308,0
36309,0
36310,1
36311,1
36312,1
36313,0
36314,1
36315,0
36316,0
36317,1
36318,0
36319,1
36320,1
36321,1
36322,1
36323,1
36324,0
36325,0
36326,1
36327,1
36328,1
36329,0
36330,1
36331,1
36332,1
36333,1
36334,1
36335,1
36336,0
36337,0
36338,0
36339,1
36340,0
36341,1
36342,1
36343,1
36344,1
36345,0
36346,0
36347,1
36348,1
36349,0
36350,0
36351,0
36352,1
36353,1
36354,0
36355,0
36356,1
36357,1
36358,0
36359,1
36360,1
36361,1
36362,0
36363,1
36364,0
36365,1
36366,0
36367,0
36368,0
36369,0
36370,1
36371,0
36372,0
36373,1
36374,0
36375,1
36376,0
36377,0
36378,0
36379,1
36380,0
36381,0
36382,0
36383,0
36384,1
36385,0
36386,1
36387,0
36388,1
36389,1
36390,0
36391,1
36392,1
36393,1
36394,1
36395,1
36396,0
36397,1
36398,1
36399,1
36400,0
36401,0
36402,0
36403,1
36404,0
36405,1
36406,1
36407,0
36408,0
36409,1
36410,0
36411,1
36412,1
36413,1
36414,0
36415,1
36416,1
36417,1
36418,1
36419,0
36420,1
36421,1
36422,0
36423,1
36424,1
36425,1
36426,1
36427,1
36428,0
36429,1
36430,0
36431,1
36432,1
36433,0
36434,0
36435,1
36436,1
36437,0
36438,0
36439,0
36440,0
36441,0
36442,0
36443,0
36444,0
36445,1
36446,0
36447,0
36448,0
36449,1
36450,0
36451,1
36452,1
36453,0
36454,0
36455,1
36456,1
36457,0
36458,0
36459,0
36460,1
36461,0
36462,0
36463,1
36464,1
36465,0
36466,0
36467,0
36468,1
36469,0
36470,1
36471,1
36472,0
36473,1
36474,0
36475,1
36476,1
36477,0
36478,1
36479,1
36480,1
36481,1
36482,0
36483,1
36484,1
36485,0
36486,0
36487,0
36488,0
36489,0
36490,1
36491,0
36492,0
36493,0
36494,1
36495,0
36496,0
36497,1
36498,1
36499,1
36500,1
36501,0
36502,0
36503,0
36504,0
36505,0
36506,0
36507,0
36508,1
36509,0
36510,0
36511,1
36512,0
36513,0
36514,1
36515,0
36516,0
36517,0
36518,1
36519,1
36520,1
36521,0
36522,1
36523,0
36524,0
36525,0
36526,0
36527,1
36528,1
36529,0
36530,0
36531,1
36532,1
36533,1
36534,1
36535,0
36536,1
36537,0
36538,1
36539,0
36540,0
36541,0
36542,0
36543,0
36544,0
36545,1
36546,0
36547,1
36548,1
36549,1
36550,0
36551,0
36552,1
36553,0
36554,0
36555,1
36556,1
36557,0
36558,0
36559,0
36560,1
36561,0
36562,1
36563,0
36564,1
36565,1
36566,1
36567,1
36568,1
36569,0
36570,1
36571,1
36572,1
36573,1
36574,1
36575,0
36576,1
36577,1
36578,1
36579,0
36580,1
36581,1
36582,1
36583,1
36584,1
36585,0
36586,0
36587,0
36588,0
36589,1
36590,1
36591,0
36592,0
36593,1
36594,1
36595,0
36596,0
36597,1
36598,1
36599,0
36600,0
36601,0
36602,0
36603,0
36604,0
36605,1
36606,1
36607,0
36608,0
36609,1
36610,1
36611,0
36612,0
36613,1
36614,1
36615,1
36616,0
36617,0
36618,0
36619,0
36620,0
36621,1
36622,0
36623,0
36624,1
36625,0
36626,0
36627,1
36628,1
36629,0
36630,1
36631,0
36632,1
36633,0
36634,0
36635,0
36636,1
36637,0
36638,1
36639,1
36640,0
36641,1
36642,1
36643,1
36644,1
36645,1
36646,0
36647,1
36648,0
36649,0
36650,0
36651,0
36652,1
36653,0
36654,1
36655,0
36656,1
36657,1
36658,0
36659,0
36660,0
36661,0
36662,0
36663,1
36664,0
36665,0
36666,1
36667,1
36668,1
36669,1
36670,1
36671,0
36672,0
36673,1
36674,0
36675,0
36676,1
36677,1
36678,0
36679,1
36680,0
36681,0
36682,0
36683,1
36684,1
36685,1
36686,0
36687,0
36688,0
36689,0
36690,1
36691,1
36692,0
36693,0
36694,1
36695,0
36696,1
36697,0
36698,1
36699,0
36700,1
36701,0
36702,0
36703,0
36704,1
36705,0
36706,1
36707,0
36708,0
36709,1
36710,1
36711,1
36712,1
36713,1
36714,1
36715,1
36716,1
36717,0
36718,1
36719,0
36720,1
36721,0
36722,0
36723,0
36724,0
36725,0
36726,1
36727,1
36728,1
36729,0
36730,1
36731,0
36732,0
36733,0
36734,1
36735,1
36736,0
36737,1
36738,0
36739,0
36740,0
36741,1
36742,1
36743,1
36744,1
36745,0
36746,1
36747,0
36748,1
36749,1
36750,1
36751,1
36752,0
36753,1
36754,0
36755,1
36756,0
36757,1
36758,1
36759,1
36760,1
36761,1
36762,1
36763,1
36764,1
36765,0
36766,0
36767,1
36768,0
36769,0
36770,1
36771,0
36772,0
36773,1
36774,0
36775,0
36776,0
36777,1
36778,1
36779,1
36780,0
36781,1
36782,0
36783,1
36784,1
36785,0
36786,1
36787,0
36788,1
36789,0
36790,0
36791,0
36792,1
36793,0
36794,1
36795,0
36796,1
36797,1
36798,1
36799,0
36800,0
36801,0
36802,0
36803,0
36804,1
36805,0
36806,0
36807,0
36808,0
36809,0
36810,0
36811,0
36812,1
36813,1
36814,0
36815,1
36816,0
36817,0
36818,0
36819,0
36820,1
36821,1
36822,1
36823,1
36824,0
36825,0
36826,0
36827,0
36828,1
36829,1
36830,0
36831,0
36832,1
36833,0
36834,0
36835,0
36836,0
36837,0
36838,1
36839,1
36840,1
36841,0
36842,0
36843,0
36844,0
36845,1
36846,1
36847,1
36848,0
36849,1
36850,0
36851,0
36852,1
36853,0
36854,1
36855,0
36856,0
36857,1
36858,0
36859,1
36860,0
36861,0
36862,1
36863,1
36864,0
36865,0
36866,1
36867,0
36868,1
36869,1
36870,1
36871,1
36872,1
36873,0
36874,1
36875,0
36876,1
36877,0
36878,0
36879,1
36880,0
36881,0
36882,0
36883,0
36884,1
36885,1
36886,0
36887,0
36888,1
36889,1
36890,1
36891,1
36892,1
36893,1
36894,1
36895,0
36896,1
36897,1
36898,1
36899,1
36900,1
36901,1
36902,0
36903,0
36904,0
36905,0
36906,0
36907,0
36908,0
36909,1
36910,0
36911,0
36912,1
36913,1
36914,1
36915,0
36916,0
36917,0
36918,0
36919,0
36920,1
36921,1
36922,0
36923,1
36924,0
36925,1
36926,0
36927,0
36928,0
36929,0
36930,1
36931,0
36932,0
36933,1
36934,0
36935,0
36936,0
36937,1
36938,1
36939,0
36940,1
36941,0
36942,1
36943,0
36944,1
36945,1
36946,0
36947,0
36948,0
36949,0
36950,0
36951,0
36952,0
36953,0
36954,0
36955,0
36956,1
36957,0
36958,1
36959,1
36960,1
36961,1
36962,1
36963,1
36964,0
36965,1
36966,0
36967,1
36968,0
36969,0
36970,1
36971,0
36972,1
36973,0
36974,1
36975,1
36976,1
36977,1
36978,0
36979,1
36980,0
36981,1
36982,1
36983,0
36984,1
36985,0
36986,1
36987,1
36988,0
36989,0
36990,0
36991,0
36992,1
36993,1
36994,1
36995,0
36996,0
36997,0
36998,0
36999,0
37000,0
37001,0
37002,1
37003,0
37004,0
37005,1
37006,0
37007,1
37008,0
37009,1
37010,0
37011,1
37012,1
37013,1
37014,1
37015,0
37016,0
37017,1
37018,1
37019,1
37020,1
37021,0
37022,1
37023,1
37024,0
37025,1
37026,0
37027,1
37028,0
37029,0
37030,0
37031,1
37032,1
37033,0
37034,1
37035,1
37036,0
37037,0
37038,0
37039,1
37040,0
37041,1
37042,1
37043,0
37044,0
37045,1
37046,0
37047,1
37048,0
37049,0
37050,1
37051,0
37052,0
37053,1
37054,0
37055,0
37056,1
37057,0
37058,0
37059,1
37060,0
37061,0
37062,0
37063,0
37064,1
37065,1
37066,1
37067,1
37068,1
37069,1
37070,1
37071,0
37072,1
37073,1
37074,1
37075,0
37076,0
37077,0
37078,1
37079,1
37080,1
37081,0
37082,1
37083,1
37084,1
37085,1
37086,0
37087,0
37088,1
37089,1
37090,1
37091,1
37092,1
37093,0
37094,1
37095,0
37096,0
37097,1
37098,0
37099,1
37100,0
37101,0
37102,1
37103,1
37104,1
37105,0
37106,0
37107,1
37108,1
37109,0
37110,0
37111,0
37112,0
37113,1
